"Yellow_Fever_YN","log.Forest_Area_ha","log.area_mn_forest","log.forest_edge_density","log.Forest_Urban","NDVI_std","LST_Day_std","Precip_std","Population_Density_std","Region_Code","Year","Country","Code_unique","Code"
0,13.1533204637268,4.97434807311591,2.94583616477045,5.10594547390058,0.785224356220681,0.252757437122035,1.17960462924018,-0.0834834623371826,"130004","2013","Brazil","1302504Brazil",1302504
0,13.1505224237455,4.94375022516974,2.95698373426202,5.36597601502185,0.905895387692661,0.240091132903194,1.36105081821667,-0.0832129400279386,"130004","2014","Brazil","1302504Brazil",1302504
0,13.1312630971529,4.80548825011316,2.99440870112609,5.28826703069454,0.737690740115459,0.450730826667441,0.641826900810793,-0.0829181845786086,"130004","2015","Brazil","1302504Brazil",1302504
1,13.1008874925933,4.53024035736159,3.08330998005216,5.37989735354046,0.771195093015966,0.407825953369914,1.07567808054469,-0.0826592898518921,"130004","2016","Brazil","1302504Brazil",1302504
0,13.1064572225899,4.63300560425326,3.08981332732828,5.51745289646471,0.737506438726783,0.382507444658414,1.5175690146326,-0.0824033192213733,"130004","2017","Brazil","1302504Brazil",1302504
0,13.1178403037114,4.70036006873079,3.07452258439762,5.59842195899838,0.678050683059548,0.304883864517008,0.855858347945823,-0.0821490604566958,"130004","2018","Brazil","1302504Brazil",1302504
0,13.1293882650013,4.70036979297345,3.06408184608465,5.70044357339069,0.761740246609577,0.293843521844159,1.49459169660748,-0.080688023095833,"130004","2019","Brazil","1302504Brazil",1302504
0,13.1328893643179,4.64413375692982,3.05986153044536,5.8111409929767,0.887602550717834,0.380658767111409,0.958577438734665,-0.0804421811413874,"130004","2020","Brazil","1302504Brazil",1302504
0,13.1297610470477,4.69881073494481,3.07913477981794,6.08677472691231,0.695763183958135,0.313656654542027,1.89553962468422,-0.0802122357861033,"130004","2021","Brazil","1302504Brazil",1302504
0,13.7504009084306,6.09019955174192,2.29924961863191,8.92771217382708,0.622530099042758,0.161630203709051,1.57134880310331,0.16757766258753,"130001","2000","Brazil","1302603Brazil",1302603
0,13.752471338978,6.15619350449859,2.2840871407326,8.95841146923022,0.645651998849766,0.239394528008877,1.12805641872543,0.186244082677428,"130001","2001","Brazil","1302603Brazil",1302603
0,13.7522698289967,6.12496880288471,2.28514106543473,8.9839415279413,0.840967328881985,0.273147391713977,1.40270397832637,0.231252641344076,"130001","2002","Brazil","1302603Brazil",1302603
0,13.7523256269767,6.1711680168511,2.29602393860149,9.00638651505511,0.923157973138756,0.290815184633848,0.770977721669796,0.238152157209332,"130001","2003","Brazil","1302603Brazil",1302603
1,13.7523079867148,6.18805184271859,2.29904553795274,9.03169206054852,0.97350555675003,0.302326581819298,1.08378337819436,0.241160844941463,"130001","2004","Brazil","1302603Brazil",1302603
0,13.7519803389859,6.18154565819554,2.29784637707598,9.04605517766833,0.816029748767047,0.353719811878572,1.60610560176464,0.244558441189593,"130001","2005","Brazil","1302603Brazil",1302603
0,13.7508267249361,6.17272396524928,2.31008695507495,9.04357715409808,0.818360545944769,0.277100867171554,1.2165266899588,0.254055933300165,"130001","2006","Brazil","1302603Brazil",1302603
0,13.7519421687632,6.21385429685062,2.30932839722557,9.09884999594282,0.804958076309815,0.244361490886697,1.24966519683144,0.257959019149892,"130001","2007","Brazil","1302603Brazil",1302603
0,13.7549791443038,6.26913997273118,2.28734355019839,9.23395923757482,0.712387984438853,0.295904526250396,1.52336190093804,0.270456570538026,"130001","2008","Brazil","1302603Brazil",1302603
0,13.7546583008659,6.25825778101228,2.2903597786159,9.31479047333265,0.699772245974079,0.310093769150897,0.75970425546929,0.275026360464444,"130001","2009","Brazil","1302603Brazil",1302603
0,13.7534863240226,6.22284720065646,2.30431472035407,9.26681521890416,0.791023939093751,0.32654343574408,0.793560801139498,0.279691128726255,"130001","2010","Brazil","1302603Brazil",1302603
0,13.7532537943037,6.21941466070897,2.3083670761657,9.25512251474808,0.878771511356381,0.291174804303767,1.36546722666391,0.340438261457094,"130001","2011","Brazil","1302603Brazil",1302603
0,13.7547354848306,6.21823417193216,2.29969949556638,9.33758957289165,0.789685320835402,0.278944047041476,1.25544890555591,0.331190218937568,"130001","2012","Brazil","1302603Brazil",1302603
0,13.7556439331705,6.19655978261803,2.29945888889349,9.35919131870854,0.796979914700433,0.262646282228559,1.39129124613095,0.335001477292054,"130001","2013","Brazil","1302603Brazil",1302603
0,13.7549338212513,6.20891722866387,2.30412729151157,9.41751712976831,0.983968977290116,0.309942789100776,1.69391677948424,0.33863268041189,"130001","2014","Brazil","1302603Brazil",1302603
0,13.752010068552,6.14330633293813,2.32912021856867,9.42327195821398,0.937582017294814,0.450703855330205,0.650320141842432,0.342275092724598,"130001","2015","Brazil","1302603Brazil",1302603
0,13.7501374913572,6.15086799509596,2.35140511439395,9.47990938900104,0.884468242208557,0.440761230869713,1.38515833817748,0.345791505152626,"130001","2016","Brazil","1302603Brazil",1302603
0,13.7504424032623,6.16220421708168,2.35716442658706,9.507106063161,0.69721167266996,0.373691564923231,1.80035670723614,0.349170567294877,"130001","2017","Brazil","1302603Brazil",1302603
0,13.7504502794016,6.1452138050946,2.36399237710476,9.52522410185311,0.797231918559616,0.355228093831973,0.963170953618134,0.352618202889023,"130001","2018","Brazil","1302603Brazil",1302603
0,13.7523370354587,6.12358238655163,2.35413786613262,9.69640188059556,0.90301004553402,0.299548606048073,1.77811412360418,0.40274778095551,"130001","2019","Brazil","1302603Brazil",1302603
0,13.753440071389,6.12953621433872,2.35376385591193,9.73820008829795,0.99757918040921,0.377241621339925,0.969408346634302,0.406280957117693,"130001","2020","Brazil","1302603Brazil",1302603
0,13.7538635430571,6.1092557648385,2.36400218562319,9.83279681191336,0.697058748322888,0.270560140000527,1.96926655585849,0.410551801864078,"130001","2021","Brazil","1302603Brazil",1302603
0,15.1686968094466,7.12615850507354,1.6016900613054,2.77258872223978,1.01329312774422,0.168970299166483,1.52879186899674,-0.110261685106697,"130010","2000","Brazil","1302900Brazil",1302900
0,15.1691651270893,7.23859868302842,1.58790567609939,3.55534806148941,1.13955705467409,0.19241376439373,1.31758011502541,-0.114149288431319,"130010","2001","Brazil","1302900Brazil",1302900
0,15.1696698442003,7.25941596956792,1.58585771861594,3.98898404656427,1.19899903405757,0.219447752336232,1.1222451962201,-0.114100140664146,"130010","2002","Brazil","1302900Brazil",1302900
0,15.1694876669154,7.24612826735958,1.5907709112982,3.89182029811063,1.20111303933941,0.229625772667484,0.962799123212264,-0.114344436772339,"130010","2003","Brazil","1302900Brazil",1302900
0,15.1688636208727,7.16794458733472,1.59484562838528,3.89182029811063,1.33536584286713,0.271002303398322,1.18301382611793,-0.114320464423716,"130010","2004","Brazil","1302900Brazil",1302900
0,15.1687636024726,7.23855657761791,1.58975491112232,4.61512051684126,1.38620429404274,0.297221593754535,1.00711511298363,-0.114377416905323,"130010","2005","Brazil","1302900Brazil",1302900
0,15.1680859533249,7.23179169079649,1.59784966728002,4.62497281328427,1.24728324455087,0.240142335376812,1.33082399603776,-0.114348512448125,"130010","2006","Brazil","1302900Brazil",1302900
1,15.168173683456,7.24517695354141,1.59976872155957,4.68213122712422,1.21679061907673,0.268114632562974,1.08950363571014,-0.114321732039867,"130010","2007","Brazil","1302900Brazil",1302900
0,15.1684968455758,7.27041029877624,1.58950150399006,4.68213122712422,1.17137521712974,0.23923651720595,1.53547296569593,-0.114235589723074,"130010","2008","Brazil","1302900Brazil",1302900
0,15.1677397048786,7.21726636474624,1.59798430051862,4.58496747867057,1.31455775066892,0.328190175941407,1.19193769952856,-0.114206203858611,"130010","2009","Brazil","1302900Brazil",1302900
0,15.1674261483852,7.20679749109676,1.6040806094446,4.48863636973214,1.32220391512245,0.326767027243655,1.1295981686215,-0.114173484898781,"130010","2010","Brazil","1302900Brazil",1302900
0,15.1679479198643,7.29312879677173,1.59860636985108,4.58496747867057,1.37179681871059,0.257536468544057,1.27398120770008,-0.113533687770289,"130010","2011","Brazil","1302900Brazil",1302900
0,15.1682281095016,7.27721453849962,1.59276072576669,4.55387689160054,1.34621479514579,0.324234951810485,1.34379506926821,-0.113599853030287,"130010","2012","Brazil","1302900Brazil",1302900
0,15.1672748880602,7.22706178388169,1.61214475408271,4.30406509320417,1.25790989718499,0.23268246448696,1.59596831734601,-0.11357001623872,"130010","2013","Brazil","1302900Brazil",1302900
0,15.1669862072905,7.23247939662213,1.61580291270856,4.26267987704132,1.30876118117238,0.279864861032378,1.37916173456678,-0.113544920008827,"130010","2014","Brazil","1302900Brazil",1302900
0,15.1667269688264,7.23616227764276,1.61698068305926,4.56434819146784,1.45197345210243,0.364839293943946,0.788427253224014,-0.113518071767267,"130010","2015","Brazil","1302900Brazil",1302900
0,15.1661738994647,7.19204956828782,1.62843753505484,4.74493212836325,1.37107462522304,0.396177560109305,1.41984728311794,-0.113493818821858,"130010","2016","Brazil","1302900Brazil",1302900
0,15.1658780903325,7.14377104184205,1.62887707875122,4.68213122712422,1.36032745960899,0.360052100437846,1.64756766966686,-0.113467879606307,"130010","2017","Brazil","1302900Brazil",1302900
0,15.1666876554542,7.26342271370749,1.61525320353047,4.75359019110636,1.24044030795157,0.296115971136071,1.20336417224331,-0.113444716476103,"130010","2018","Brazil","1302900Brazil",1302900
0,15.1676374786149,7.26142408530212,1.60739202178556,5.08140436498446,1.34873333832999,0.319480871417907,1.60425692666923,-0.113047446411105,"130010","2019","Brazil","1302900Brazil",1302900
0,15.1675113750723,7.20514209000159,1.61569417069861,5.13579843705026,1.37445845163425,0.362718745434602,1.31176877212839,-0.113021483289545,"130010","2020","Brazil","1302900Brazil",1302900
0,15.165757852782,7.1436508992259,1.63978326282216,5.27299955856375,1.28566767780899,0.31096246100725,1.51580300337174,-0.112990939178924,"130010","2021","Brazil","1302900Brazil",1302900
0,15.1131514873876,7.91011277368365,1.35729717660365,4.00733318523247,1.22052405939879,0.226898314368428,1.37321037915018,-0.112543600401031,"130004","2000","Brazil","1303205Brazil",1303205
0,15.113546724231,7.94763403706286,1.3544827067942,4.26267987704132,1.30650233344609,0.27918587340132,1.54746791764816,-0.115644725257862,"130004","2001","Brazil","1303205Brazil",1303205
0,15.1136099073297,7.92179039365209,1.35698890545578,3.80666248977032,1.41483746730336,0.299223807034867,1.54070315710296,-0.116101318942875,"130004","2002","Brazil","1303205Brazil",1303205
0,15.113707930304,7.91663699618345,1.359800385799,3.61091791264422,1.53406831409534,0.320947787415488,0.960594485883684,-0.115978652686146,"130004","2003","Brazil","1303205Brazil",1303205
0,15.1137994572468,7.97052713805525,1.35658922837412,3.29583686600433,1.61542952016497,0.304800054703389,1.18405921827577,-0.115977072897305,"130004","2004","Brazil","1303205Brazil",1303205
0,15.113739480403,7.96810113566884,1.35574065315369,3.3322045101752,1.39572553044591,0.294575410105667,1.82732711300076,-0.115954567354772,"130004","2005","Brazil","1303205Brazil",1303205
0,15.1136045009197,7.9507842848092,1.36034637043629,3.17805383034795,1.48421388368143,0.279052263330997,1.39612307253815,-0.115945493042578,"130004","2006","Brazil","1303205Brazil",1303205
0,15.1135785251694,7.91053965488701,1.36554455574509,3.2188758248682,1.52226676012975,0.289602835316603,1.21006655672708,-0.115935422645019,"130004","2007","Brazil","1303205Brazil",1303205
0,15.1137899978033,7.95329538185002,1.35942813651031,3.71357206670431,1.28181316746177,0.330851057176577,1.49271484579804,-0.115907517924943,"130004","2008","Brazil","1303205Brazil",1303205
0,15.113793093631,7.94172389968708,1.35876219300666,3.2188758248682,1.35078777528019,0.303211744752445,1.35051939589892,-0.115895886526599,"130004","2009","Brazil","1303205Brazil",1303205
0,15.1136829892954,7.93473289849332,1.36433110725857,3.46573590279973,1.50573094653198,0.360986020738161,1.21301530094205,-0.115885384959097,"130004","2010","Brazil","1303205Brazil",1303205
0,15.1137462129277,7.9189224800358,1.36413979944757,3.61091791264422,1.51449146762864,0.317169817857928,1.43630571284431,-0.115581991304844,"130004","2011","Brazil","1303205Brazil",1303205
0,15.1137509060111,7.9204281273716,1.36346691077988,4.00733318523247,1.39494728957275,0.262749096617237,1.65336378979279,-0.115619388450951,"130004","2012","Brazil","1303205Brazil",1303205
1,15.1138048626029,7.90927946603055,1.36634064702579,4.31748811353631,1.49537910616118,0.293230521329367,1.58805507141708,-0.115602118406972,"130004","2013","Brazil","1303205Brazil",1303205
0,15.1136924251787,7.90991001511953,1.36925824553109,4.48863636973214,1.6513749849782,0.328036106941676,1.5669748072206,-0.115591988460831,"130004","2014","Brazil","1303205Brazil",1303205
0,15.1134253110386,7.88759147089005,1.38226531162324,4.35670882668959,1.5988442797437,0.443705723387478,0.805340306328723,-0.115582678820285,"130004","2015","Brazil","1303205Brazil",1303205
0,15.1130397878935,7.82178429160874,1.38884349263198,4.33073334028633,1.40710730732301,0.432688443926749,1.573191753006,-0.115573633804719,"130004","2016","Brazil","1303205Brazil",1303205
0,15.1131945361839,7.83703277714998,1.38273986713188,4.65396035015752,1.44018042675115,0.388344184368743,1.77965935759868,-0.115563974515282,"130004","2017","Brazil","1303205Brazil",1303205
0,15.1133212870405,7.86449017571366,1.37866719064156,4.82028156560504,1.52117609565952,0.353800875554783,1.22064126385684,-0.115556083850562,"130004","2018","Brazil","1303205Brazil",1303205
0,15.1131017982662,7.86569270038226,1.38719758759304,5.03695260241363,1.5279873654317,0.330918359105046,1.8923971893957,-0.115296241545023,"130004","2019","Brazil","1303205Brazil",1303205
0,15.1132351985076,7.87440038088806,1.38547997119833,5.01727983681492,1.62835316453319,0.391394040096732,1.38166536921055,-0.115287346197015,"130004","2020","Brazil","1303205Brazil",1303205
0,15.1130163793304,7.82244205035249,1.40553790859389,5.01727983681492,1.34956837634095,0.330847042884831,2.44800815586136,-0.11527482220683,"130004","2021","Brazil","1303205Brazil",1303205
0,13.2485107123531,7.7116223772837,1.74890819618005,3.93182563272433,1.22545262289117,0.185646582459541,1.59153065532548,-0.105408101056643,"130001","2000","Brazil","1303569Brazil",1303569
0,13.2491940175471,7.79428330936717,1.72699676256078,3.95124371858143,1.1896644262818,0.240741661258591,1.04403631020156,-0.111365205856362,"130001","2001","Brazil","1303569Brazil",1303569
1,13.2486209800423,7.6506730952731,1.74032330122045,3.93182563272433,1.33548278654516,0.290731990454347,1.33206218573105,-0.106511169164664,"130001","2002","Brazil","1303569Brazil",1303569
0,13.2490045216937,7.69649769385193,1.75367842193254,4.35670882668959,1.44106487649926,0.272884428840839,0.979226626530929,-0.1063799538807,"130001","2003","Brazil","1303569Brazil",1303569
0,13.2486314508742,7.72760936322525,1.77042823104501,4.39444915467244,1.56807782430691,0.310843771211957,1.18219332298362,-0.10629422777544,"130001","2004","Brazil","1303569Brazil",1303569
0,13.2477173786143,7.75920477503473,1.79016284647142,4.38202663467388,1.37031319406761,0.330018553152146,1.48671998562872,-0.106218275948005,"130001","2005","Brazil","1303569Brazil",1303569
0,13.2468709702382,7.76249775411419,1.80917186484426,4.56434819146784,1.47570856998465,0.295404734542687,1.43581990791872,-0.106018636582004,"130001","2006","Brazil","1303569Brazil",1303569
0,13.2473733733378,7.72236158092713,1.81757867802917,4.71849887129509,1.32563499731567,0.264676494201058,1.4538423695544,-0.105895753740596,"130001","2007","Brazil","1303569Brazil",1303569
0,13.2492485603255,7.73223246251196,1.80603148580682,4.85981240436167,1.26860231905835,0.288509879078516,1.9107027540893,-0.105524546320782,"130001","2008","Brazil","1303569Brazil",1303569
0,13.2483763121242,7.76815870646139,1.82063333205699,4.84418708645859,1.19018391189201,0.351788226423102,1.25418470692256,-0.105589766094597,"130001","2009","Brazil","1303569Brazil",1303569
0,13.2476764091245,7.68745166404133,1.83965462936534,4.9272536851572,1.31453112199358,0.320583609619988,1.12782068058542,-0.105452301478715,"130001","2010","Brazil","1303569Brazil",1303569
0,13.2490509871799,7.77719782453255,1.82594838240177,5.06890420222023,1.36615457893463,0.295699496858909,1.57206230410674,-0.105832743263865,"130001","2011","Brazil","1303569Brazil",1303569
0,13.2497150649231,7.70889867515968,1.83112051700732,5.29831736654804,1.28155713058981,0.306274675847628,1.49166747989517,-0.10608105749912,"130001","2012","Brazil","1303569Brazil",1303569
0,13.2497068241207,7.73671291643201,1.8466559949127,5.12396397940326,1.40956991839886,0.226224263919185,1.39701083317258,-0.10598378843719,"130001","2013","Brazil","1303569Brazil",1303569
0,13.2477931201116,7.676101210833,1.90028833874015,5.10594547390058,1.51544648603305,0.308030536699897,1.67541894031816,-0.105898486401127,"130001","2014","Brazil","1303569Brazil",1303569
0,13.2438646296956,7.47299012357219,1.96776672045143,5.01727983681492,1.55395066977927,0.445082682401391,0.630301748935753,-0.10571870174805,"130001","2015","Brazil","1303569Brazil",1303569
0,13.2399166444437,7.36001826914468,2.03132062739107,4.8283137373023,1.42972072475381,0.422896632961778,1.40891372525397,-0.105633869291048,"130001","2016","Brazil","1303569Brazil",1303569
0,13.2399731358269,7.52677716812186,2.03645669041514,4.82028156560504,1.39308365963824,0.384941554044534,1.83630593615287,-0.105548414176348,"130001","2017","Brazil","1303569Brazil",1303569
0,13.2402691433068,7.49143237883482,2.03932460177,4.76217393479776,1.50573203976588,0.362073509575205,1.10946780106604,-0.105590301869826,"130001","2018","Brazil","1303569Brazil",1303569
0,13.2421931348737,7.49335530156187,2.02867872452767,5.08140436498446,1.50741690662447,0.364626615207138,1.80468041106925,-0.103549747091719,"130001","2019","Brazil","1303569Brazil",1303569
0,13.2428348138485,7.42334743573831,2.03250821620645,5.20948615284142,1.63090403342489,0.327909049784001,0.982663585175171,-0.103503169813515,"130001","2020","Brazil","1303569Brazil",1303569
0,13.2435959941862,7.39200809006815,2.03693747249015,5.48479693349065,1.25607872992145,0.294050729564776,1.61655045227532,-0.103403075002694,"130001","2021","Brazil","1303569Brazil",1303569
0,11.6503182552936,3.34941531208813,3.29794991392382,2.89037175789616,-0.0355961942080132,0.117819991917104,1.01703468511791,-0.113080190723934,"130011","2000","Brazil","1304401Brazil",1304401
0,11.650922894987,3.43463030309223,3.28087984073675,3.25809653802148,-0.229471007186297,0.188190272658142,0.728694474709762,-0.0999769447832486,"130011","2001","Brazil","1304401Brazil",1304401
0,11.6860320271517,3.55396242379365,3.26673658942519,3.8286413964891,-0.070768704884276,0.257390069383561,0.773690434541031,-0.105155403982966,"130011","2002","Brazil","1304401Brazil",1304401
1,11.675670478909,3.48426500647626,3.26546959029614,4.04305126783455,0.22090671279989,0.227987909733358,0.670655758038529,-0.103662701000997,"130011","2003","Brazil","1304401Brazil",1304401
0,11.6293444596344,3.30209490487687,3.24449429250228,4.11087386417331,0.146315302648357,0.283123672045106,0.887829395138017,-0.103432678297619,"130011","2004","Brazil","1304401Brazil",1304401
0,11.6328247486821,3.50093329792638,3.20654022905997,4.29045944114839,-0.16113851765973,0.335551864107981,0.743585827217353,-0.103330612536464,"130011","2005","Brazil","1304401Brazil",1304401
0,11.6332597323545,3.50968828159281,3.20631676736469,4.33073334028633,0.0532789461170688,0.266050197586243,0.644761256696482,-0.103238180607116,"130011","2006","Brazil","1304401Brazil",1304401
0,11.6684104542106,3.58929087641433,3.21372638776497,4.17438726989564,0.0232728224425558,0.245178467822867,0.864684384640352,-0.103105491401178,"130011","2007","Brazil","1304401Brazil",1304401
0,11.6906816998559,3.61506812961175,3.22744327653388,4.17438726989564,-0.0834293866428387,0.14107021299696,0.99420666631435,-0.102918472008747,"130011","2008","Brazil","1304401Brazil",1304401
0,11.6811659302209,3.53137858638687,3.23582431884691,4.11087386417331,-0.0119861494285627,0.278304217125971,0.916530209419558,-0.102748486288071,"130011","2009","Brazil","1304401Brazil",1304401
0,11.6802458987747,3.53539669713315,3.23181405679808,4.20469261939097,0.130764064889619,0.332376470061748,0.669462284999251,-0.102577517776152,"130011","2010","Brazil","1304401Brazil",1304401
0,11.7036266477589,3.68005574644698,3.23389769605065,4.48863636973214,0.26216834486862,0.251949243851186,0.965576936524345,-0.0980766766210294,"130011","2011","Brazil","1304401Brazil",1304401
0,11.7031855117401,3.68775490900656,3.2442512623421,4.52178857704904,-0.0868739937329225,0.27010817899488,0.979310071738007,-0.0984546796058628,"130011","2012","Brazil","1304401Brazil",1304401
0,11.6843501997963,3.62974768774949,3.28077227922169,4.62497281328427,0.0441154543642765,0.17470741761824,1.12067744040517,-0.0982487889698153,"130011","2013","Brazil","1304401Brazil",1304401
0,11.683244866525,3.65275413545455,3.27834137934849,4.61512051684126,0.116197770826535,0.244054740545004,1.01992026358553,-0.0981029022814695,"130011","2014","Brazil","1304401Brazil",1304401
0,11.6762752741918,3.64349947008758,3.25652781018399,4.40671924726425,0.0145711093714794,0.356399383253727,0.487908183662332,-0.097946741708196,"130011","2015","Brazil","1304401Brazil",1304401
0,11.6694538016442,3.58971947120972,3.26450950088256,4.26267987704132,0.232207354411272,0.375612341549567,0.991218668940343,-0.0977990050598633,"130011","2016","Brazil","1304401Brazil",1304401
0,11.6732783001787,3.60197166005807,3.26162760554427,4.26267987704132,0.226534273944994,0.337797753103439,1.06654633032759,-0.0976532298646418,"130011","2017","Brazil","1304401Brazil",1304401
0,11.6964214152275,3.67459047106755,3.25038857451714,4.51085950651685,0.202222350126711,0.313020019730158,0.601860834339273,-0.0975162089443584,"130011","2018","Brazil","1304401Brazil",1304401
0,11.7251885986346,3.73500734742437,3.25123965640535,4.86753445045558,0.0955502937815538,0.258082534690096,0.90193033471712,-0.0940060750441215,"130011","2019","Brazil","1304401Brazil",1304401
0,11.7212240124398,3.7091232081157,3.2506736686628,4.9272536851572,0.244475154794712,0.341028622752356,0.529617466934802,-0.0938538497651953,"130011","2020","Brazil","1304401Brazil",1304401
0,11.7282468225403,3.71945082922067,3.26429472060518,5.04342511691925,0.0110366795155159,0.194870083243295,0.689973178980247,-0.0936690643646239,"130011","2021","Brazil","1304401Brazil",1304401
0,14.6361876431927,6.10909287146241,1.81816922119159,0.693147180559945,0.764121157845023,-0.0316592718847581,1.16664827227535,-0.115714283120033,"140001","2000","Brazil","1400050Brazil",1400050
0,14.6345019597858,6.095651690099,1.81360822029993,0.693147180559945,0.984933087215474,0.130801175732553,0.335536220334979,-0.115228867574999,"140001","2001","Brazil","1400050Brazil",1400050
1,14.6341249793534,6.10270693088977,1.82674867216599,1.38629436111989,0.854296977939197,0.0743723157635568,0.954066095697291,-0.114840848171492,"140001","2002","Brazil","1400050Brazil",1400050
0,14.6341621320691,6.13506258813077,1.82537849921572,1.94591014905531,1.09181906039875,0.122916529703062,0.365235330347497,-0.114814294896767,"140001","2003","Brazil","1400050Brazil",1400050
0,14.6337897486407,6.17313915937398,1.81429028884543,1.94591014905531,1.10148402572612,0.0638595391010527,0.702144123926956,-0.114722069616551,"140001","2004","Brazil","1400050Brazil",1400050
0,14.6333489421912,6.20591372607742,1.80547862350281,1.94591014905531,0.881484351751137,0.0291988516947988,0.927008829760543,-0.114682402703088,"140001","2005","Brazil","1400050Brazil",1400050
0,14.6325551675649,6.1865562894998,1.80482493277719,1.94591014905531,0.91300042253942,-0.0258392835923093,0.944082715815515,-0.114660662820064,"140001","2006","Brazil","1400050Brazil",1400050
0,14.6317943824566,6.16715169563853,1.80378426278722,2.39789527279837,0.950106033986191,0.0284286413091278,0.832944997558642,-0.114639695184133,"140001","2007","Brazil","1400050Brazil",1400050
0,14.6312796523477,6.15619757810682,1.80047140306087,2.19722457733622,0.769549316334479,-0.027792083923669,1.1720470611801,-0.114566881302246,"140001","2008","Brazil","1400050Brazil",1400050
0,14.6315491486343,6.15480613921708,1.79868003952349,2.19722457733622,1.11300557349295,0.142715520170843,0.146374689196079,-0.114538933849071,"140001","2009","Brazil","1400050Brazil",1400050
0,14.6320911451701,6.1395059566473,1.83347304767349,2.19722457733622,1.02255460942332,0.0950816835446195,0.998847170685805,-0.114512473582207,"140001","2010","Brazil","1400050Brazil",1400050
0,14.6328657740377,6.16444963875608,1.83101188327875,2.39789527279837,0.921881225600422,-0.00604383831204056,1.05472533019996,-0.114927585987879,"140001","2011","Brazil","1400050Brazil",1400050
0,14.6328924417879,6.1636401412152,1.8340544336326,2.484906649788,0.986969511555685,0.0440512055005666,0.42091180497568,-0.11498663188784,"140001","2012","Brazil","1400050Brazil",1400050
0,14.6321361690292,6.1666534867209,1.84334404765816,2.77258872223978,0.981847810417204,0.0090040541027895,0.463175686204356,-0.114972807537515,"140001","2013","Brazil","1400050Brazil",1400050
0,14.629461092867,6.1471391692103,1.85097558498593,3.13549421592915,1.03103870620099,0.144295019539344,0.0866448981960833,-0.114957251268072,"140001","2014","Brazil","1400050Brazil",1400050
0,14.6287278412921,6.15469031232927,1.83156677863275,3.17805383034795,1.11945285447277,0.284778892456761,-0.302907402017335,-0.114943767946572,"140001","2015","Brazil","1400050Brazil",1400050
0,14.628771620092,6.15994597137519,1.83916460576651,3.25809653802148,1.04648544106852,0.245023874598374,0.412562216643137,-0.114927801597012,"140001","2016","Brazil","1400050Brazil",1400050
0,14.629086316091,6.14100793617734,1.8286417353967,3.61091791264422,0.868695707496041,0.092512985913554,0.56978019397016,-0.114910242840126,"140001","2017","Brazil","1400050Brazil",1400050
0,14.6276913163711,6.117315093359,1.83064302408841,3.68887945411394,0.87800158733478,0.16577928138257,0.531398597247015,-0.114899586393932,"140001","2018","Brazil","1400050Brazil",1400050
0,14.62655217242,6.067279109026,1.84595676039622,3.73766961828337,0.950957310731063,0.198294364680166,0.719333046712875,-0.115173546217128,"140001","2019","Brazil","1400050Brazil",1400050
0,14.6260548641714,6.06069375309205,1.86184894407978,3.68887945411394,1.02387897145046,0.16519717504148,0.393447505787562,-0.115164582232172,"140001","2020","Brazil","1400050Brazil",1400050
0,14.6221713977939,5.99986192193805,1.90806236434606,3.43398720448515,0.638106261747206,0.000762317616957776,1.33457743573566,-0.115150408397761,"140001","2021","Brazil","1400050Brazil",1400050
0,13.3796495548001,5.44872951445943,2.76876341462054,3.71357206670431,0.880594905418946,0.267859201591801,0.899180027070695,-0.115320983650317,"140001","2000","Brazil","1400175Brazil",1400175
1,13.3719331401967,5.37922681019499,2.80950598621811,3.97029191355212,0.951791244939139,0.475401353857951,-0.0420074978945443,-0.113744779374982,"140001","2001","Brazil","1400175Brazil",1400175
0,13.3691442803266,5.31889518350314,2.84704459150722,4.40671924726425,1.13871629472036,0.573951415458982,0.316015635038497,-0.113489699912892,"140001","2002","Brazil","1400175Brazil",1400175
0,13.3628057338705,5.32498497794,2.86927159743423,4.44265125649032,1.06796376224701,0.523836008382379,0.413513835730402,-0.11345194766307,"140001","2003","Brazil","1400175Brazil",1400175
0,13.3524514476319,5.38836407255291,2.85924478260788,4.66343909411207,1.27978294561995,0.476932051187801,0.558883360170844,-0.113174950373567,"140001","2004","Brazil","1400175Brazil",1400175
0,13.3443977538114,5.37074668754599,2.85803611698906,4.45434729625351,1.18752491001312,0.421562992238512,0.730877684327612,-0.113124543449128,"140001","2005","Brazil","1400175Brazil",1400175
0,13.3380690481373,5.34552148672284,2.8687891631243,4.45434729625351,1.0434546009601,0.363969596817394,1.02331721407283,-0.113105436725832,"140001","2006","Brazil","1400175Brazil",1400175
0,13.3333177414958,5.32419530542331,2.87887827146134,4.34380542185368,1.03330149276065,0.407633693368702,1.27842137514218,-0.113066335397025,"140001","2007","Brazil","1400175Brazil",1400175
0,13.3287298899498,5.30007355950949,2.89156681324002,4.46590811865458,1.05269385907327,0.336931336824636,0.9482205211123,-0.112939156466174,"140001","2008","Brazil","1400175Brazil",1400175
0,13.3283830687194,5.28023452864991,2.88878021664354,4.54329478227,1.32207167607137,0.503522345589731,-0.114380351059736,-0.112896351444944,"140001","2009","Brazil","1400175Brazil",1400175
0,13.3315264232907,5.28621408147376,2.89318516528129,4.46590811865458,1.06327028213684,0.405269767246341,1.03101908778567,-0.112849505461546,"140001","2010","Brazil","1400175Brazil",1400175
